"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"01E08" -0.0134542714802694 0.0355640236246339 -5.11420226714303 2.00109755601911e-05 0.00249876658717026 0.648960294155625
"54K14" 0.0292487788087542 0.0533591767775632 5.10962605566407 2.02634879103715e-05 0.00249876658717026 0.63640267738691
"82M20" -0.00412739301393848 0.0113833918635809 -5.10672788235591 2.04250555627997e-05 0.00249876658717026 0.628449993954405
"56G24" 0.0133178808327673 0.0407891365103428 5.10259156180929 2.0657885246014e-05 0.00249876658717026 0.617100089823225
"55D10" 0.0225027011770588 0.0489643440236814 5.10238657483058 2.0669492665955e-05 0.00249876658717026 0.61653762263429
"18B19" -0.0196544010750995 0.064230276103379 -5.102159983527 2.06823310362044e-05 0.00249876658717026 0.615915875994867
"66C18" -0.0315391443535774 0.120175118053106 -5.10192745513195 2.06955140984433e-05 0.00249876658717026 0.615277839609128
"18C02" -0.0190424148259199 0.0541723559320002 -5.10003463759938 2.08031398766119e-05 0.00249876658717026 0.610084165607583
"01L24" -0.0366233128366397 0.0680276912717295 -5.09956389173992 2.08299934660619e-05 0.00249876658717026 0.608792504696098
"01D06" -0.0182436019033904 0.0448310041816369 -5.09933037437856 2.08433272908139e-05 0.00249876658717026 0.608151767395389
"94N13" -0.0251027360121211 0.11678148286456 -5.09897020539658 2.08639096775673e-05 0.00249876658717026 0.60716351893125
"23O16" 0.00843952264528621 0.0317015764831894 5.09801121461009 2.09188119358499e-05 0.00249876658717026 0.604532208651822
"18I22" -0.0386604457865317 0.100437065683745 -5.09768079210352 2.09377621355957e-05 0.00249876658717026 0.603625589100002
"59F22" 0.0137705556326624 0.0445822220431255 5.09709867309161 2.09711893255683e-05 0.00249876658717026 0.602028365556384
"14F17" 0.00519948615577255 0.0172071218666956 5.09598072690684 2.10355354447848e-05 0.00249876658717026 0.598960954774894
"52B17" 0.115736612429899 0.184879455366967 5.09468437723484 2.11103976486303e-05 0.00249876658717026 0.595404075741532
"01I17" -0.014807759830607 0.0363054235915848 -5.09459850146435 2.11153662558795e-05 0.00249876658717026 0.59516845407801
"07N22" -0.00411370174657528 0.00382534570536578 -5.08383895037756 2.17472506067351e-05 0.00256272485824411 0.565648219270036
"44G21" -0.0133640816536102 0.0619372801530548 -5.08240942962426 2.18326161482528e-05 0.00256272485824411 0.561726338142778
"36F12" -0.0958382597785635 0.306029092470782 -5.08049831129871 2.19472652713898e-05 0.00256579460489276 0.556483270565277
"18M04" -0.0249413737610554 0.0682720295128092 -5.0786359856941 2.20595672600634e-05 0.0025685663998836 0.551374145140487
"54A12" 0.146249370596162 0.253581116832522 5.07657360615071 2.21846044862535e-05 0.00257279295147979 0.545716284196729
"18H05" -0.0186641006805531 0.0484168274004879 -5.07217799913722 2.24534730217197e-05 0.00259231275520685 0.533657864099608
"14M18" 0.00542277560484102 0.0229245156429672 5.06963213475724 2.26106869328465e-05 0.00259231275520685 0.526674035031997
"18K12" -0.0132813594622702 0.0399981024409601 -5.06946325965469 2.26211543154324e-05 0.00259231275520685 0.526210781502288
"18K05" -0.0359270494696631 0.079769173366457 -5.06745356353182 2.2746094329432e-05 0.00259636816099694 0.520697892067041
"32P11" -0.00489203735181712 0.0160214483949989 -5.06147252121814 2.31220300967906e-05 0.00260417621135364 0.504291613561731
"47H02" 0.0421686225195284 0.0923926099058929 5.05943318595887 2.32516285745951e-05 0.00260417621135364 0.498697827475587
"18D18" -0.0168818004342761 0.0531531443056268 -5.05872124485985 2.32970430285918e-05 0.00260417621135364 0.496745036592543
"18P12" -0.0343531250249646 0.0880196877561545 -5.05699164426886 2.34077438613565e-05 0.00260417621135364 0.492000950739774
"18C21" -0.0217778258624613 0.0650038919647949 -5.05665453460068 2.34293813689014e-05 0.00260417621135364 0.491076308545297
"18P05" -0.0368794170824913 0.091390345134856 -5.05654976132187 2.34361103579107e-05 0.00260417621135364 0.49078893146323
"20O17" -0.0105789536883165 0.0286701897265227 -5.05643871070658 2.34432446164005e-05 0.00260417621135364 0.490484336917064
"87C20" -0.00473411717971138 0.0149752369205033 -5.05254060302645 2.36950542787099e-05 0.00261257292418779 0.479792637817033
"01O24" -0.0243633152318325 0.0542790258795086 -5.05088613551527 2.38027462229324e-05 0.00261257292418779 0.475254897808243
"01B09" -0.028412663639139 0.0606287693167237 -5.0505394943534 2.38253716584177e-05 0.00261257292418779 0.474304167569564
"47O05" 0.0497781405373787 0.065708765803057 5.04971497205578 2.38792751667563e-05 0.00261257292418779 0.472042768974568
"87I02" -0.00380140502984474 0.0126404735909579 -5.04471735601478 2.42086188733602e-05 0.00262741630462015 0.45833631056183
"18F11" -0.0298049000395994 0.0836624552254869 -5.04356052040481 2.42855002848783e-05 0.00262741630462015 0.455163670277207
"54K03" 0.00787821889466064 0.00982665089227672 5.04354079963686 2.42868130113545e-05 0.00262741630462015 0.455109586070085
"18B18" -0.042714147834872 0.0968267640662717 -5.04007327918454 2.4518738508138e-05 0.00263764354617296 0.445600077040591
"18L02" -0.0119269388850515 0.0432938470259182 -5.03761272496152 2.4684656303679e-05 0.00263764354617296 0.438852326604017
"65A04" -0.00650563904635989 0.0319631581770289 -5.03696590752598 2.47284581091261e-05 0.00263764354617296 0.437078541844713
"87E07" -0.00427846523549784 0.00756276025776789 -5.03488978233664 2.48695773930544e-05 0.00263764354617296 0.431385207677154
"18E14" -0.0199380730150842 0.0547750101289516 -5.03456823062024 2.48915060139283e-05 0.00263764354617296 0.430503430997655
"18D14" -0.0200399507708369 0.0514192743999616 -5.03404542429081 2.49272007605764e-05 0.00263764354617296 0.429069769182481
"18B05" -0.0284385633885191 0.0782588860235869 -5.03241537290588 2.50388221601742e-05 0.00263982025778157 0.424599822651578
"69M08" -0.02799354357734 0.1168870057033 -5.02705454019122 2.54094568580092e-05 0.00265373257660657 0.409899820887452
"45A14" -0.00672196213604565 0.0158921602504487 -5.02626770693586 2.54643166853155e-05 0.00265373257660657 0.407742306446087
"62J09" -0.0366442871487279 0.148931600770843 -5.02626593700001 2.5464440222835e-05 0.00265373257660657 0.407737453262694
"01K18" -0.0169370755422702 0.0411663390231329 -5.02522925220022 2.5536901627056e-05 0.00265373257660657 0.404894868019833
"93E21" 0.0191136199013569 0.0387516032841276 5.02383924677402 2.56343830780537e-05 0.00265434881636433 0.40108352875191
"56F01" 0.0523755716547 0.0978376046223302 5.01956082086265 2.59367733520086e-05 0.00267610273948322 0.389352615819725
"28H05" 0.136566661647138 0.280167237731522 5.01528207959694 2.62427556076291e-05 0.0026976928962548 0.377621388273734
"12M16" 0.00678854056914383 0.0156349499413534 5.01404188799867 2.63321177401479e-05 0.0026976928962548 0.374221200342539
"18C18" -0.0205587595486145 0.0531549775802722 -5.00341506858813 2.71104233826285e-05 0.00276490078492823 0.345087995308836
"01D05" -0.0219109027489663 0.0488620383315632 -5.00249527815295 2.71788612321783e-05 0.00276490078492823 0.342566576313494
"59N12" 0.0308749332747305 0.100060046953023 4.99735617428921 2.75644337661794e-05 0.00277531795708736 0.328479265778139
"56E07" 0.0308402835397223 0.0307670802690814 4.99575160372642 2.76859375075913e-05 0.00277531795708736 0.324080992880562
"16F24" -0.00666443189318423 0.014551365504338 -4.99554484746077 2.7701632736442e-05 0.00277531795708736 0.323514261402906
"18B16" -0.0184854814163636 0.0572094650931679 -4.9948093947401 2.775753440835e-05 0.00277531795708736 0.321498352215091
"14K13" 0.0124199260877566 0.0509846203784588 4.99477856505579 2.77598802316192e-05 0.00277531795708736 0.321413847043512
"18E10" -0.0169096935794634 0.0573691676760955 -4.99205826219702 2.79676500640553e-05 0.0027839604890593 0.313957531542487
"27N10" 0.00570675266306612 0.0125495258803847 4.99113694401867 2.8038370048126e-05 0.0027839604890593 0.311432265740661
"87B09" -0.0041156684548346 0.00570509307184417 -4.98904565677998 2.81995608682253e-05 0.00278560972354833 0.30570030533384
"18K08" -0.0255140995068576 0.0613668344526485 -4.98843068274363 2.82471375408964e-05 0.00278560972354833 0.304014765222435
"25N20" 0.0066191119292649 0.0307043672938376 4.98656445896214 2.83920075927778e-05 0.00279040500385561 0.298899838572346
"01A09" -0.0198934550010101 0.0490691756864116 -4.98308972544958 2.86637248641036e-05 0.00280759248305728 0.289376639908328
"03E11" 0.00600361122405123 0.0062796268323111 4.97960016870111 2.89392187582422e-05 0.00281241482974623 0.279813231424612
"47P05" 0.0207520123037499 0.043008871396681 4.97931569831512 2.896179355254e-05 0.00281241482974623 0.279033636189506
"18E03" -0.0152232901566779 0.043634150830424 -4.97726375069905 2.91251530551034e-05 0.00281241482974623 0.273410327193254
"43I17" -0.0337729863299662 0.106830713732634 -4.97603049032801 2.92237783112963e-05 0.00281241482974623 0.27003067996637
"14F10" 0.00463500436859107 0.00879330793776349 4.97427787851992 2.93645115518663e-05 0.00281241482974623 0.265227885255346
"18H22" -0.0184102183369592 0.0471692601139242 -4.97412562841071 2.93767690554577e-05 0.00281241482974623 0.264810669608703
"18H11" -0.0321264730460243 0.0753028868547919 -4.97076253334396 2.96488371218062e-05 0.00281241482974623 0.255594886384245
"18G06" -0.0172107413263225 0.0436443626689269 -4.97026747637282 2.96890984955591e-05 0.00281241482974623 0.254238331376415
"01F21" -0.0157006239412058 0.0440096207131789 -4.96951273351077 2.97505845139595e-05 0.00281241482974623 0.252170202011065
"81B02" -0.00593218085781145 0.0219277428244672 -4.96847146712026 2.98356215830248e-05 0.00281241482974623 0.249316980858248
"66K06" -0.00709257823696127 0.0315900200014209 -4.96719341065153 2.99403288972675e-05 0.00281241482974623 0.245814973809431
"54N07" 0.0102436954792509 0.0145995652059861 4.96674806010396 2.99769013880304e-05 0.00281241482974623 0.244594681044832
"47A10" 0.0307759072992673 0.0774426443419971 4.96614420086717 3.00265620797387e-05 0.00281241482974623 0.242940074446352
"01F22" -0.0149550286034718 0.0441507568456956 -4.96347188038525 3.02473200698248e-05 0.00281241482974623 0.235617932400945
"56F15" 0.224337894956738 0.328467122540362 4.96337222045091 3.02555842032999e-05 0.00281241482974623 0.235344869814755
"06H23" -0.0128300481317448 0.0429505075339773 -4.96102653421279 3.04507495738826e-05 0.00281241482974623 0.228917927234486
"01A23" -0.0436458686077003 0.0821837275022122 -4.95989802751087 3.05450913546825e-05 0.00281241482974623 0.2258260053518
"33O19" -0.0607250847352189 0.266489117518634 -4.95981422570637 3.05521087285888e-05 0.00281241482974623 0.225596404131167
"18A15" -0.0120600202384655 0.0345129680238706 -4.95976753226457 3.05560194312442e-05 0.00281241482974623 0.225468472974347
"01B23" -0.0317818393212561 0.0748013504387245 -4.95386305995105 3.10545897176071e-05 0.00283638422712074 0.209291994776491
"63N17" 0.00604587532134708 0.0389178974592414 4.9537293279407 3.10659756681217e-05 0.00283638422712074 0.208925624414231
"38M17" -0.0672608583915826 0.296638396417967 -4.95225137922584 3.11920865783061e-05 0.00283638422712074 0.204876701557632
"18P06" -0.0455904341063971 0.0983824462304115 -4.95206812001941 3.1207759405771e-05 0.00283638422712074 0.204374658507334
"21A17" -0.00640675626126824 0.0260525010679302 -4.94113090843997 3.21575362262498e-05 0.00289621485293459 0.174414231874872
"01M20" -0.0280354995497112 0.0575417279121752 -4.93918518103521 3.232950382738e-05 0.00289621485293459 0.169084765672588
"23N12" 0.00413042666244195 0.00558610555700224 4.93512273037174 3.2691520919802e-05 0.00289621485293459 0.157957947343155
"40E19" -0.0585464252183503 0.237434986716967 -4.93486592301301 3.27145414809191e-05 0.00289621485293459 0.157254588832325
"61F10" -0.0270882251216929 0.10044471678307 -4.93435520373828 3.27603712150043e-05 0.00289621485293459 0.155855809842869
"18F23" -0.0313891517620774 0.0781951430022934 -4.93408702178566 3.27844623908482e-05 0.00289621485293459 0.155121306239723
"62I04" -0.0282371887470032 0.114229067695053 -4.93241019856257 3.29354958658789e-05 0.00289621485293459 0.150528845207099
"32M14" -0.022294840465909 0.0869100388514671 -4.9320866075771 3.29647220452827e-05 0.00289621485293459 0.149642611545307
"08G16" -0.00752617800653572 0.0181130930529601 -4.93204598028162 3.29683932635397e-05 0.00289621485293459 0.14953134398203
"01B17" -0.0174458499479574 0.0435847379473376 -4.93185955199805 3.29852447871406e-05 0.00289621485293459 0.149020766402213
"82N13" -0.00668000531323231 0.0331048614818839 -4.93124465777273 3.30408870186344e-05 0.00289621485293459 0.147336744280187
"32M12" -0.00503485235191826 0.0138407204696475 -4.93059862482945 3.30994480764442e-05 0.00289621485293459 0.145567458423093
"28M16" 0.0110197490159149 0.0543129902684064 4.9295078988072 3.31985548195045e-05 0.00289621485293459 0.142580333102538
"37B10" -0.104668328463973 0.346275881549856 -4.92878321847085 3.32645654477708e-05 0.00289621485293459 0.140595708336454
"18M08" -0.0177917553679412 0.0420100574295209 -4.92481435691605 3.36284196726607e-05 0.00291912805859117 0.129726880840568
"53J14" 0.00454803566765996 0.0167690671233684 4.91670364685956 3.43844032690298e-05 0.00297584180292233 0.107517520376835
"01D24" -0.0376454396889406 0.0729910283791165 -4.91221250182535 3.4810295431794e-05 0.00300373480789882 0.0952207147656488
"01D16" -0.0159155750061002 0.0381463787173644 -4.90542376888198 3.54640927331669e-05 0.00303205396314331 0.0766347246241672
"47P14" 0.0286009161345081 0.0720846704705056 4.90494109769325 3.55110414469346e-05 0.00303205396314331 0.0753133577316571
"24J07" 0.00665201287858585 0.0316745509696462 4.90340202505669 3.56611598585403e-05 0.00303205396314331 0.0711000403754269
"47P09" 0.0267686375706784 0.0682586782610483 4.90301089076824 3.56994113361987e-05 0.00303205396314331 0.0700292998086436
"29N20" 0.0374086461060444 0.099603914597262 4.90264240911596 3.57354849695961e-05 0.00303205396314331 0.0690205775653041
"02A03" -0.0114812524587617 0.0257564008619301 -4.90233141308574 3.57659592106719e-05 0.00303205396314331 0.068169227422608
"01M16" -0.0157100412060708 0.0339835275536081 -4.89987224682683 3.60078470039271e-05 0.00304366037371678 0.0614374212601252
"13O10" 0.00867015093728236 0.019569278253655 4.89865962776245 3.6127723243277e-05 0.00304491593021026 0.0581180543886006
"18P17" -0.0258031751862063 0.065955934202882 -4.89098902685582 3.6895310242243e-05 0.00310059631841551 0.0371224276620872
"18C22" -0.031418061547652 0.0880717421383687 -4.88832779691847 3.71654050528771e-05 0.00310937984321287 0.029838846927646
"31D10" -0.0403691529714441 0.145657001705634 -4.88784789864303 3.72143208910725e-05 0.00310937984321287 0.0285254367019618
"87J07" -0.00754855923942762 0.0330800672546956 -4.88643766713039 3.73584376933952e-05 0.0031124516782891 0.0246659035931671
"10F13" 0.00591764237209128 0.0160742896418931 4.8847680566688 3.75297822652099e-05 0.00311776784302358 0.0200966178404798
"18A23" -0.0407154622791245 0.110554084324856 -4.88252916773795 3.77607819949393e-05 0.00312799529251221 0.0139695676714968
"01C04" -0.0218655405157566 0.0470120674473548 -4.87799833193446 3.82326097190108e-05 0.0031580571327159 0.00157097761746883
"21H13" -0.0035931303880167 0.0166709882271136 -4.87614751843728 3.84270376741007e-05 0.00316509972524205 -0.00349348036829866
"63P23" -0.00749375138406566 0.0323799174700598 -4.87497343003603 3.85508872396516e-05 0.00316630559132923 -0.00670610379204106
"01D19" -0.0204849181340895 0.0654371150599976 -4.87237423430359 3.88264852421196e-05 0.00317993301306434 -0.0138179745427482
"81N16" 0.0226459779953043 0.0662313765066394 4.87125762245406 3.89454852535982e-05 0.00318069423650021 -0.0168731285277559
"28D17" -0.0284700057365655 0.131168360185078 -4.86900560702788 3.91865971711022e-05 0.00319139610051058 -0.0230346714326028
"66J19" -0.00340808473547298 0.00813483681149584 -4.86762337121847 3.93353238424565e-05 0.00319453513771524 -0.026816365889843
"68H13" 0.0256655289932337 0.0523020791091135 4.86580203546053 3.95321581244274e-05 0.00320155268296515 -0.0317992647512639
"18K18" -0.0223759271516448 0.0630010443256118 -4.86380847031614 3.97487331107195e-05 0.00321012540133451 -0.0372531732869383
"61F08" 0.0149143070805829 0.0699443689185065 4.86248381346638 3.98932946566507e-05 0.00321029363870536 -0.0408770049735185
"18F01" -0.00799331944838384 0.0316729663609919 -4.86116819123489 4.00373898585249e-05 0.00321029363870536 -0.0444760362011305
"14G22" 0.0187723126471632 0.0604041231850799 4.86075278337587 4.00829957993771e-05 0.00321029363870536 -0.0456124131189473
"66N20" -0.00437180343437389 0.0131789112451965 -4.85811309709938 4.0374010739322e-05 0.00322133478234534 -0.0528332596060661
"42E21" -0.0554019311151515 0.226068408246411 -4.8574894970382 4.04430676637017e-05 0.00322133478234534 -0.0545390638814105
"31E21" -0.0467206392822896 0.189125555860658 -4.8563769708124 4.05665608546963e-05 0.00322231862701428 -0.0575822358826947
"54C07" 0.00438056507843101 0.00643317877168588 4.84920902414689 4.13712980410189e-05 0.00326959910174449 -0.0771877526942575
"18P14" -0.0246231649029628 0.0641159188810663 -4.84906763938988 4.1387330401829e-05 0.00326959910174449 -0.0775744374388108
"18K21" -0.0200190755449967 0.065676472889363 -4.84754066195764 4.15608781389961e-05 0.00327438733664107 -0.0817506287042917
"33P18" -0.023054018488523 0.106535026249415 -4.84509902980663 4.18398912829576e-05 0.00328290262471793 -0.0884281001085441
"01I21" -0.0207602840583971 0.0457677575631939 -4.84461502244948 4.18954220379275e-05 0.00328290262471793 -0.0897517464256641
"01H18" -0.0181767760409897 0.0461788897597921 -4.84193081022008 4.22047230989809e-05 0.00329268291453736 -0.0970922185758347
"01C19" -0.0134155712172416 0.041988111561632 -4.83823360497759 4.26344866212961e-05 0.00329268291453736 -0.107202300625483
"01C14" -0.0147544349807512 0.0498299497125812 -4.83762130523517 4.27060808469462e-05 0.00329268291453736 -0.10887657843336
"01A03" -0.0338181770409625 0.0648787776716957 -4.83752165134181 4.2717744403786e-05 0.00329268291453736 -0.109149071078138
"01M18" -0.0310937498695759 0.0612453693586504 -4.83662146533891 4.28232469542852e-05 0.00329268291453736 -0.111610507644514
"18H06" -0.0209316843487679 0.0591929024581984 -4.83650610933868 4.28367855606547e-05 0.00329268291453736 -0.111925929942823
"60A09" -0.00517739321214114 0.0111512897550263 -4.83642895125224 4.28458435032049e-05 0.00329268291453736 -0.112136905846681
"66N17" -0.00510541305353534 0.0171440328732913 -4.83403009326902 4.31284121780214e-05 0.00329268291453736 -0.118696027713355
"01K19" -0.0235902246293256 0.0491246338065841 -4.83401786388176 4.31298574693458e-05 0.00329268291453736 -0.118729465372272
"55L16" 0.0589903379894131 0.118024737908515 4.8337974285938 4.31559172049872e-05 0.00329268291453736 -0.119332179425168
"63H06" 0.021657763431579 0.0525193290693163 4.83168460771686 4.34064922942544e-05 0.00330310874301133 -0.125108923998067
"26M05" 0.00978204823224236 0.0435550781922308 4.82938721975792 4.36806047855513e-05 0.00331507873758582 -0.131390033979384
"80O20" -0.0268233179672726 0.104947395414337 -4.82778870204333 4.387235029678e-05 0.00331507873758582 -0.135760252497308
"30C21" -0.00473106664083532 0.0142690525614416 -4.82750213578998 4.39068132043237e-05 0.00331507873758582 -0.136543687197513
"03I23" -0.00872213530540964 0.0229593475079425 -4.82591014163198 4.40987614836036e-05 0.0033209230953094 -0.140895911719756
"55L02" 0.0292071909310395 0.0647198875878468 4.82057875305745 4.4747691312416e-05 0.00335214866023907 -0.155469978070094
"54B05" 0.0119471104978793 0.0126991878119125 4.81992433716434 4.48279998427947e-05 0.00335214866023907 -0.157258806370315
"01A11" -0.0231742067387517 0.0484984317737194 -4.81966174036952 4.48602655873058e-05 0.00335214866023907 -0.157976601158651
"84C02" -0.00300160344644019 0.00793596460844338 -4.81422278398766 4.55337956767325e-05 0.00339326006256017 -0.172842865178604
"35E10" -0.0035175126083646 0.017400021787551 -4.81333638212774 4.56445150346107e-05 0.00339326006256017 -0.175265508477715
"54A11" 0.0173066488299664 0.023342082629569 4.80706280489939 4.64358564382363e-05 0.00343919438190167 -0.192410713696987
"15L16" 0.157990930402484 0.268323161233328 4.80656176118949 4.64996446626929e-05 0.00343919438190167 -0.193779933551163
"48N17" 0.0163390392059896 0.0389484788774341 4.80285243876101 4.69746084387563e-05 0.0034573516574992 -0.203916093325189
"38E23" -0.0380065340410776 0.135695916262634 -4.80278230066874 4.69836358105296e-05 0.0034573516574992 -0.204107746474101
"87K20" -0.00461416325956044 0.0140818875097018 -4.79894484183654 4.74801965392126e-05 0.00348504642597821 -0.214593224027229
"45O05" -0.00417551935262346 0.0146127385059425 -4.79610502309327 4.78510320639304e-05 0.00349714487712934 -0.22235221070016
"21B23" -0.00635773997943417 0.0281059777763592 -4.79549122744371 4.79315630647209e-05 0.00349714487712934 -0.224029170050985
"47J03" 0.0370073535371918 0.0931498398988485 4.79491805331115 4.80068865276955e-05 0.00349714487712934 -0.225595127348992
"18O18" -0.0158713624290394 0.0579861698383363 -4.79130450495158 4.84844859926557e-05 0.00350701749447956 -0.235467194459043
"47D01" 0.0536926323858441 0.102897371620293 4.7912816578543 4.84875207021552e-05 0.00350701749447956 -0.235529609406941
"71K14" -0.00534544120171718 0.0290913661053283 -4.79114787169714 4.85052949086436e-05 0.00350701749447956 -0.23589509313115
"18D22" -0.0209536309356834 0.0611461329074199 -4.7886639369899 4.88364819821584e-05 0.00352217940823064 -0.242680642228747
"37B18" -0.0477305378256228 0.184115908101411 -4.78671727539607 4.90976093108363e-05 0.00353222577357091 -0.247998232028355
"18O10" -0.0264832732575832 0.0660940498387798 -4.78390829139408 4.94768661309259e-05 0.0035465609296289 -0.255670991242711
"01L20" -0.0173796144693206 0.0460917810792295 -4.78343160163268 4.9541516107326e-05 0.0035465609296289 -0.256973026730025
"18J07" -0.0226656526121937 0.0644196004953962 -4.78129824970398 4.98318810357704e-05 0.00355856090362091 -0.262799923098259
"93G23" 0.0112766733649813 0.0267128858303808 4.78021315266797 4.99802213563827e-05 0.00356038466286389 -0.265763582370095
"24L01" 0.00691683509343796 0.00841175246084197 4.77817144934683 5.02605314065328e-05 0.00357157741928825 -0.27133977294706
"47M05" 0.0217484035418384 0.0561385081427212 4.77699374539863 5.04229335148113e-05 0.00357435724057439 -0.27455614217285
"01I16" -0.0193631768469055 0.0393482106015333 -4.77505418639216 5.06915347821419e-05 0.0035791868519097 -0.279852995954609
"18B10" -0.025773509688114 0.0637467481086789 -4.77471996065678 5.07379642029071e-05 0.0035791868519097 -0.280765729617251
"01J04" -0.0305687495323206 0.0845013351860285 -4.77230920776983 5.10741157465176e-05 0.00358846734631333 -0.287349031711823
"02D23" -0.00723173433161616 0.031789924475745 -4.77013817157653 5.13787418092459e-05 0.00358846734631333 -0.293277414288337
"01I20" -0.0187031143946609 0.047819426890279 -4.76931126291544 5.14952442908255e-05 0.00358846734631333 -0.295535353748726
"25K10" 0.0054404867412991 0.00999337988471013 4.76878714533601 5.15692231494911e-05 0.00358846734631333 -0.296966476779357
"18P20" -0.030661963277633 0.0746092741481752 -4.76849420804589 5.16106172204336e-05 0.00358846734631333 -0.297766345959001
"26M06" 0.00773756520265993 0.0243260425474857 4.76773006785749 5.17187515386867e-05 0.00358846734631333 -0.299852816417269
"18H12" -0.0347021210049657 0.0857163710658286 -4.76743768056058 5.17601873230358e-05 0.00358846734631333 -0.300651165062265
"36G09" -0.00403183312055088 0.00808386956145308 -4.76564082933417 5.20155566360498e-05 0.00358846734631333 -0.305557261645314
"72M02" 0.0177758329207869 0.0583716940985223 4.7652578386642 5.20701496633358e-05 0.00358846734631333 -0.306602948360888
"34D08" -0.0362217958531985 0.168141922976078 -4.76347293208276 5.23253319786397e-05 0.00358846734631333 -0.311476194402722
"01O18" -0.0185052980521549 0.0466220855385104 -4.76276492239605 5.24268989102502e-05 0.00358846734631333 -0.313409185670222
"12H13" 0.00532078732472224 0.0205795554016925 4.76244769506877 5.24724702367388e-05 0.00358846734631333 -0.314275262211945
"34J18" -0.0810658141501685 0.268234246193745 -4.76006257738735 5.28163718256901e-05 0.00358846734631333 -0.320786780432583
"15A10" -0.00606758744840202 0.0206584165850448 -4.76003054648853 5.28210055064619e-05 0.00358846734631333 -0.320874224371471
"18N17" -0.012884240073112 0.0378454535848768 -4.75945512977945 5.29043160005475e-05 0.00358846734631333 -0.322445093729117
"52E11" 0.00563200776018558 0.0106013451542454 4.75865579535505 5.30202633986535e-05 0.00358846734631333 -0.324627217341078
"18I18" -0.0164967300758498 0.0390288065404454 -4.75845538993422 5.30493728955021e-05 0.00358846734631333 -0.325174303049268
"82F09" -0.00566719766412819 0.00880999959788429 -4.75812508627773 5.30973852850143e-05 0.00358846734631333 -0.326075991834967
"14E11" 0.00536035292251565 0.0136598285925576 4.75377036869393 5.37344454714142e-05 0.00361039743616837 -0.337963206111327
"12A22" 0.0226440339158309 0.0671096168305484 4.75343933171216 5.37831840381606e-05 0.00361039743616837 -0.33886680009936
"70C10" 0.0170028924646912 0.067133944822778 4.75312663892343 5.38292622667557e-05 0.00361039743616837 -0.339720315723762
"24J16" 0.0151074035120371 0.0335728628706824 4.75251177019065 5.39199837843929e-05 0.00361039743616837 -0.341398622664828
"26M04" 0.00544868821202023 0.0235543850063129 4.74890983840551 5.44545052275003e-05 0.00363778679737538 -0.35122975083727
"18J08" -0.0312535968940622 0.0670556916314803 -4.7460544659023 5.48819893223934e-05 0.00365791612971069 -0.359022633986058
"12H07" 0.00754161534038161 0.0205726147009456 4.74518045303064 5.50135072166915e-05 0.00365827205214114 -0.361407886502551
"01J16" -0.0159126198079377 0.0433183294482657 -4.74423757504134 5.51557399544336e-05 0.00365933722768625 -0.363981022941369
"55G06" 0.0242402733606541 0.0646725741499213 4.7427975433126 5.53736758786824e-05 0.00366113425285447 -0.367910794118988
"18K14" -0.0260872980164443 0.0665988114620634 -4.74162540175201 5.55517025717499e-05 0.00366113425285447 -0.371109408996034
"82N09" -0.0728009184410775 0.267967262860411 -4.74091534628337 5.56598242753901e-05 0.00366113425285447 -0.373047010883846
"66K24" -0.00444373629329485 0.0122265271623415 -4.74073098433691 5.56879317596944e-05 0.00366113425285447 -0.373550093118322
"18P18" -0.0303395348418951 0.0812744030045333 -4.73932332435521 5.59030079564105e-05 0.00366695907167468 -0.377391208058762
"87I10" -0.00527730427439956 0.0161496983720095 -4.73729837596706 5.62138525784459e-05 0.00367771846943142 -0.382916508068556
"18I15" -0.0173273006933281 0.0610401784449724 -4.73660470047838 5.63207326053719e-05 0.00367771846943142 -0.384809218820415
"33F20" -0.0290935857828617 0.116929276999189 -4.73560698438278 5.64748138189783e-05 0.00367949275742391 -0.387531457141497
"01B21" -0.0187331802483778 0.0402997399532295 -4.73314958556289 5.68561137371911e-05 0.00368520701099805 -0.394236119536627
"18F09" -0.0194482868852198 0.0493613906102515 -4.7330363448606 5.68737463331334e-05 0.00368520701099805 -0.394545071155894
"18J14" -0.019171540805974 0.0504358299756885 -4.73170586489961 5.70813226714499e-05 0.00368520701099805 -0.398174921697365
"53E21" 0.0242728822230127 0.0685179314806462 4.73032932429751 5.72968799718849e-05 0.00368520701099805 -0.401930313995271
"18L08" -0.018399624920298 0.0505215219287237 -4.7290337249051 5.75005034634761e-05 0.00368520701099805 -0.4054647737821
"08H16" -0.00560532505895623 0.0259988454661246 -4.72865520522096 5.7560129705133e-05 0.00368520701099805 -0.406497373503965
"36H17" -0.00480209976971099 0.0169944223112357 -4.72790220009454 5.76789299809728e-05 0.00368520701099805 -0.408551539459413
"66H23" -0.00505479830446848 0.0232960525127313 -4.72659431758136 5.78858533645549e-05 0.00368520701099805 -0.412119298293174
"01P23" -0.0339119176448065 0.0759730585263705 -4.72652521031181 5.78968075542255e-05 0.00368520701099805 -0.412307812133024
"50M01" 0.0128968118955892 0.0409342751044487 4.72626292514725 5.79384011643078e-05 0.00368520701099805 -0.413023282226344
"18G21" -0.0692861042821549 0.2111810513763 -4.72489807491097 5.81553224841656e-05 0.00368520701099805 -0.416746291940809
"59B11" 0.0247886533139258 0.0496753296056267 4.72401491371887 5.82961180673488e-05 0.00368520701099805 -0.419155294502136
