"groupCD" "groupUC" "AveExpr" "F" "P.Value" "adj.P.Val"
"58L18" -0.00328251406468012 -0.00572987930060607 0.0367044628828129 12.29112771299 0.000145646090541414 0.00613596754975052
"31E21" -0.0467206392822896 -0.0292524060742896 0.0185898068232344 12.2847843863863 0.000146140153399431 0.00613596754975052
"27P21" 0.011509641979679 0.0198169480958218 0.0515481296556707 12.2818229183598 0.000146371427717948 0.00613596754975052
"01K08" -0.0195648055536171 -0.015757508927305 0.128932096288745 12.2809521427345 0.000146439505046448 0.00613596754975052
"26B22" 0.856143048549496 1.90864995593994 0.00959767828895175 12.28078940857 0.000146452231380932 0.00613596754975052
"38M17" -0.0672608583915826 -0.0319181731585455 0.01902713274089 12.2723448693165 0.000147114249835076 0.00615481016662099
"87G01" -0.00512087312756546 -0.00495787529090909 0.0153806154880241 12.2659868657086 0.000147614807037366 0.00615985795503923
"87P04" -0.00534440385459596 -0.00439645598600335 0.0140151447812212 12.262033154116 0.00014792699716218 0.00615985795503923
"06J20" -0.00694311188676769 -0.00790034447043436 0.0440734311821327 12.2603532980026 0.000148059854743196 0.00615985795503923
"01P24" -0.0282021762830692 -0.0232671164650801 0.0733450734291454 12.2600387717175 0.000148084744409421 0.00615985795503923
"81N16" 0.0226459779953043 0.0137232522144487 0.0161025841851678 12.2533995302033 0.000148611180009411 0.00616858814254412
"18J14" -0.019171540805974 -0.0137043032556036 0.0212153171113499 12.2518929538208 0.000148730917561002 0.00616858814254412
"40E19" -0.0585464252183503 -0.0302494680310909 0.00562709840753553 12.2493544310485 0.000148932904486631 0.00616858814254412
"05L20" -0.00414450761186871 -0.00535384434850759 0.0522535367381184 12.2419378849965 0.000149524714264426 0.00618426539325037
"29N20" 0.0374086461060444 0.0211654206873191 0.0411501450249183 12.2349577455587 0.000150084001840997 0.00619855479398296
"66J22" -0.00680665265719217 -0.00597401906564982 0.00946522325119823 12.2259042877166 0.00015081275528701 0.0062197926230957
"18O18" -0.0158713624290394 -0.0105983100799865 0.0228888838390166 12.2113765212793 0.000151990092353431 0.00625944424375429
"43J21" -0.0122682124064622 -0.00949113849131401 0.0235815084072564 12.2045113488597 0.000152549870790647 0.00626791194649086
"18I15" -0.0173273006933281 -0.0122234821889026 0.0402018429796784 12.2035543704893 0.000152628076922793 0.00626791194649086
"01H06" -0.0305716427735801 -0.0244089488438909 0.0517319381635456 12.1875754160521 0.000153940272462289 0.00627469126173843
"93O21" 0.0356450739416311 0.034054794729866 0.019913456359495 12.1866096887852 0.000154019964465502 0.00627469126173843
"18N14" -0.0261057422170659 -0.0200836666239307 0.0287009690533005 12.1864627477843 0.000154032093938283 0.00627469126173843
"15L16" 0.157990930402484 0.0392144672717426 0.0466220855385104 12.1850294139677 0.000154150464379182 0.00627469126173843
"94M08" 0.00745377117794613 0.00916747506127944 0.00716958780699364 12.184425162341 0.000154200395086787 0.00627469126173843
"10F13" 0.00591764237209128 0.00192026360855219 0.0460353175903675 12.1835620070973 0.000154271749645879 0.00627469126173843
"23N12" 0.00413042666244195 0.00183762379968519 0.027776942940819 12.178144893497 0.000154720375046492 0.00627469126173843
"37B10" -0.104668328463973 -0.0426127163704545 0.0208325725577573 12.1765289843772 0.000154854469109704 0.00627469126173843
"91D06" 0.00436795697685707 0.00874762656764719 0.0182675993645227 12.1752601971875 0.000154959844960319 0.00627469126173843
"01O19" -0.016276094893261 -0.0159343546001962 0.0418868120499954 12.1739872121915 0.000155065646635975 0.00627469126173843
"18H12" -0.0347021210049657 -0.0235799925679156 0.0371195660227974 12.1703482712599 0.000155368517076842 0.00627469126173843
"31P08" -0.00593760824599139 -0.00676696507809427 0.0296849308354487 12.1700879393166 0.000155390208875528 0.00627469126173843
"32P17" -0.0568543424204041 -0.0415656616595153 0.0265002501016978 12.1487776061549 0.000157176910844802 0.00633250858221266
"18P22" -0.0380078026260407 -0.0291425948075723 0.0336269602767891 12.1454103346666 0.000157461237127214 0.00633250858221266
"06J12" -0.0066183664338639 -0.00608716531252644 0.134413884267189 12.1452205705598 0.000157477276852183 0.00633250858221266
"47C01" 0.0322690249906429 0.0266365878069217 0.0382794289428561 12.1418159954996 0.000157765344553031 0.00633482321397863
"30C21" -0.00473106664083532 -0.00296146744753198 0.0162786302272943 12.138298354344 0.000158063571908427 0.00633482321397863
"21K10" -0.00388553247623765 -0.00278631056266872 0.0338592012074703 12.1368054675639 0.000158190322040511 0.00633482321397863
"61A20" 0.0813674691407408 0.134936021725 0.0297550671048592 12.1315850455903 0.00015863440663574 0.00634384462288276
"71L04" 0.00490625111835672 0.0130274641516818 0.0260094388575598 12.113176951667 0.000160211010591886 0.00639806863648835
"18L14" -0.011241643093771 -0.00796737993445894 0.0186067395152234 12.1054579035099 0.000160877113206688 0.0064158323840461
"40M12" -0.00109512917431731 -0.00996601452514043 0.0112818194274685 12.0980706565729 0.000161517361910036 0.00643251768387042
"24C09" 0.00550119918090909 0.00627870238979798 0.0230593070363993 12.0874339757259 0.000162444035600964 0.00646054859283778
"70O17" 0.013478631572818 0.0145035893350175 0.0377686244516885 12.0763197486196 0.000163418400076913 0.00649039681291771
"24J07" 0.00665201287858585 0.00334241965051177 0.0333227308400219 12.0662462319876 0.000164306936370521 0.00649584026824177
"87L15" -0.00381553656610362 -0.00358708366331146 0.0210252903537926 12.0654831589933 0.000164374453864092 0.00649584026824177
"03I22" -0.00764336533242423 -0.00711421676375755 0.043425594169849 12.0646535679046 0.000164447890663766 0.00649584026824177
"21B23" -0.00635773997943417 -0.00407586109066666 0.0169705367767079 12.0638251159091 0.000164521261698053 0.00649584026824177
"18B10" -0.025773509688114 -0.0169545751700958 0.0285266256849672 12.0620825935059 0.000164675700933249 0.00649584026824177
"01B19" -0.0204401333152999 -0.0148260571754193 0.0611609473144768 12.0534655606209 0.000165441711869438 0.006517189609009
"88K23" 0.106952879722896 0.119748637788636 0.0329004269362604 12.0482892746995 0.000165903691818514 0.00651779032998753
"18N12" -0.0163261124947569 -0.0135291176220161 0.0247758790133283 12.0473076572069 0.000165991456255125 0.00651779032998753
"71K14" -0.00534544120171718 -0.00343028804552273 0.0853719956523005 12.0457438212811 0.000166131378396881 0.00651779032998753
"02C19" -0.00671279735696968 -0.00571099700346966 0.060658268840139 12.0430289169574 0.000166374590968132 0.00651851150802574
"26M05" 0.00978204823224236 0.0059052520155303 0.0390953263093252 12.0324331616754 0.000167327458261427 0.00654478172628336
"92A04" 0.000316066551782106 0.0028584981824243 0.00481916025258954 12.0293254211551 0.000167608042072388 0.00654478172628336
"25G19" 0.00542686499499064 0.00583002253127356 0.0359612694880999 12.0280614307309 0.000167722306164541 0.00654478172628336
"37B22" 0.024916726786532 0.0443164999639393 0.0255175782795382 12.0184593955478 0.000168593054359373 0.00656587136267925
"66M19" -0.00552445116579124 -0.00441827261927272 0.0276002197531894 12.0171112567865 0.000168715695691927 0.00656587136267925
"83P07" 0.00545620596026937 0.0101410982846768 0.0708866542657802 12.0122267333814 0.000169160845855474 0.00657437051459485
"01A07" -0.0307242079453001 -0.0226741767564301 0.0533385634534909 12.0023491868098 0.000170064883033541 0.00659439834175167
"18C23" -0.0161634537607694 -0.0115595212465527 0.0288324410229394 12.001628293409 0.000170131064727012 0.00659439834175167
"94D14" 0.0140483822590766 0.0220549719918808 0.018613133944603 11.9875063587648 0.000171433108950076 0.00662766030194326
"18O10" -0.0264832732575832 -0.0168953075912524 0.0274401063276802 11.9873628900615 0.0001714463914206 0.00662766030194326
"01D17" -0.0138048113718508 -0.0099589433818508 0.344128855735522 11.977805944014 0.000172333669721869 0.00664240755913373
"18C22" -0.031418061547652 -0.0154512087659684 0.0440310256260752 11.9759815840875 0.00017250360382906 0.00664240755913373
"18A23" -0.0407154622791245 -0.0159226649572727 0.0759730585263705 11.97529120152 0.00017256795786757 0.00664240755913373
"18K21" -0.0200190755449967 -0.0113908109700189 0.061449794876941 11.9734009063086 0.000172744293435892 0.00664240755913373
"01E14" -0.0141994357274218 -0.011488305200644 0.335348575333251 11.9690715993697 0.000173148878979965 0.00664914628909421
"02M23" -0.0038056187039708 -0.00316416370685631 0.0543377798509033 11.9655899960246 0.00017347498058544 0.00665285729115563
"06I17" -0.00651320517610927 -0.00547089201122139 0.13606072892288 11.9577931872552 0.000174207650935862 0.00666187153469993
"90B09" 0.0134166451443138 0.0160585084297075 0.020410014575745 11.9512938746175 0.00017482092783321 0.00666187153469993
"42E21" -0.0554019311151515 -0.0303728872038182 0.0174568923753349 11.9509110398892 0.000174857124264374 0.00666187153469993
"01G16" -0.016272846153314 -0.0128725999827056 0.0654371150599976 11.9480981794035 0.000175123322153973 0.00666187153469993
"59K13" 0.0266732539314731 0.0256386174044361 0.0147700956529147 11.945701028605 0.000175350521512908 0.00666187153469993
"01C12" -0.0144514352942365 -0.0114957968289402 0.0528500113653358 11.9438710681342 0.00017552417567529 0.00666187153469993
"21K23" -0.00610464989877106 -0.00450617553817846 0.0374905960425999 11.9418461000487 0.000175716549798299 0.00666187153469993
"80K21" -0.0135999760813047 -0.0125671598756833 0.00778213294585564 11.9403055624675 0.000175863053754685 0.00666187153469993
"30F12" -0.00466648412013468 -0.00531979725939393 0.0170603602147727 11.9390578723101 0.000175981804029686 0.00666187153469993
"01A15" -0.0241513696309347 -0.0196446871002207 0.0484984317737194 11.9387850562623 0.000176007781036117 0.00666187153469993
"33P18" -0.023054018488523 -0.01295353120534 0.0350915159651709 11.9353547330183 0.000176334760362666 0.00666554590247038
"01H21" -0.0135369387833423 -0.010355713687059 0.0437335472893121 11.9282863830942 0.000177010570681651 0.00666700954144074
"15P12" 0.1177545194233 -0.00401690860584833 0.0559793845575985 11.9267651800076 0.000177156376508018 0.00666700954144074
"13I10" 0.00691272792242427 0.00628213861842424 0.0633547216119271 11.9253795716442 0.000177289297664205 0.00666700954144074
"01A19" -0.0278196576953342 -0.0188753875734635 0.0465393113722379 11.9226525304533 0.000177551214322378 0.00666700954144074
"18L08" -0.018399624920298 -0.0123557340021341 0.0256990938322141 11.9208861542769 0.000177721085755711 0.00666700954144074
"15P16" 0.019193562099038 -0.00602301917390362 0.068816409540192 11.91836262163 0.00017796407456965 0.00666700954144074
"66H13" -0.00361664706958581 -0.00377194188429774 0.0205210630369394 11.9139862021293 0.00017838632033994 0.00666700954144074
"18O17" -0.00904906361265246 -0.00786299177211953 0.0205459943939147 11.9138498717804 0.000178399490988118 0.00666700954144074
"90B14" 0.0165369799560949 0.01697094593946 0.0185362043960267 11.9133990462004 0.000178443051914532 0.00666700954144074
"24J16" 0.0151074035120371 0.00983536250775661 0.028106700301495 11.9078493953761 0.000178980220042271 0.00667847299830834
"18B11" -0.0193650349684824 -0.013300830058039 0.0248799638995104 11.904690805122 0.000179286723078535 0.00668131100541897
"01F03" -0.0299994276534091 -0.0223020373534516 0.0751177855654019 11.9000907053755 0.000179734113201004 0.00668938529401373
"36N23" -0.00319148216044679 -0.00347457937888095 0.0155156900260629 11.8926632299483 0.000180459010242426 0.00670775395379315
"66O08" -0.00465088612663581 -0.003253563781041 0.0294907246138036 11.8850748364714 0.000181202847255603 0.00671463859941334
"25K10" 0.0054404867412991 0.00344041059221622 0.0331234550511832 11.8800021136336 0.000181701921652633 0.00671463859941334
"87E23" 0.00704037577854621 0.0137219215075496 0.0223445396318221 11.8747259107958 0.000182222577587292 0.00671463859941334
"56A07" 0.00736371669513657 0.00714158871132996 0.018161669666211 11.8741003528645 0.000182284413549258 0.00671463859941334
"47M05" 0.0217484035418384 0.0135646396087721 0.0228659570915999 11.8735157167498 0.00018234222473612 0.00671463859941334
"59D08" 0.0139346865660606 0.012670461289706 0.0326592339866462 11.8708476540134 0.000182606302999996 0.00671463859941334
"18P20" -0.030661963277633 -0.0193410092341121 0.0292511104283746 11.8697011255661 0.000182719909363948 0.00671463859941334
"88P02" 0.0182313530756984 0.0203594786601428 0.0294394802233076 11.8695518288861 0.00018273470833276 0.00671463859941334
"50L14" 0.0245478779415213 0.0346876677381878 0.0303212703660382 11.8693309028557 0.000182756609885414 0.00671463859941334
"18M19" -0.0124657509794746 -0.00919050325753286 0.0305877430857573 11.8672788014979 0.000182960179820527 0.00671463859941334
"01P23" -0.0339119176448065 -0.0225246548944665 0.0683852405780919 11.8603226869883 0.000183652040316177 0.00672447414811376
"70F18" 0.018347264561717 0.0250236812039391 0.0380895803909601 11.8569015147798 0.000183993340246487 0.00672447414811376
"59L02" 0.0746589783509091 0.016688915510909 0.0103330809347256 11.8559609036647 0.000184087295672993 0.00672447414811376
"01G08" -0.0168287139622515 -0.0144843654421044 0.034573531732953 11.8552742530207 0.000184155916034985 0.00672447414811376
"18D22" -0.0209536309356834 -0.0127474942848797 0.0141381026045382 11.8529362430285 0.000184389770354972 0.00672454416591408
"24D07" 0.00544563641312156 0.00418501521035112 0.0380019874748715 11.8500677603493 0.00018467711863088 0.00672656243777024
"01H15" -0.0153207837253149 -0.0125653052718917 0.0417536759694552 11.8449911846961 0.000185186837275625 0.00673462046221504
"29J18" 0.00587108064242425 0.00576778387131312 0.0201800298564332 11.8432409583244 0.000185362919630518 0.00673462046221504
"52A08" 0.0133483534156329 0.013457726728577 0.0300443363091471 11.8348998179905 0.000186204551258215 0.00675673160779652
"87B10" -0.00294207304290765 -0.00302832008631241 0.0153660946874156 11.8231284391246 0.00018739926930033 0.00678459240214024
"94O02" -0.00391250713859711 -0.00342145847535018 0.0067656230213186 11.819970442802 0.000187721180197121 0.00678459240214024
"05N15" -0.00409288144356194 -0.00380846928252549 0.0539203203663159 11.8146985370829 0.000188259893181135 0.00678459240214024
"18F24" -0.0210268679699133 -0.0166062077185491 0.0295092798410413 11.809821517863 0.000188759729047708 0.00678459240214024
"53E21" 0.0242728822230127 0.0158529314268789 0.0190623666470042 11.8096365562185 0.000188778713346981 0.00678459240214024
"90A12" 0.0160009539728281 0.034458828059606 0.003877713697379 11.807677350306 0.000188979930108597 0.00678459240214024
"90D23" 0.0206225043402031 0.0304325331930706 0.00941996750098218 11.8053538883204 0.000189218854934889 0.00678459240214024
"18E18" -0.0177701234958923 -0.0126866071569029 0.112212326527967 11.804539324484 0.000189302694244482 0.00678459240214024
"01O22" -0.0344018170360446 -0.0267211649072512 0.0378051543556144 11.7976145183148 0.000190017041636188 0.00678459240214024
"18A19" -0.0235981731488899 -0.0165300336990625 0.0961272573412845 11.7975837855626 0.000190020218385345 0.00678459240214024
"85P21" 0.0447498478159023 0.185335145361111 0.0224106233607066 11.7970013989152 0.000190080428638181 0.00678459240214024
"03C23" -0.00501060174267865 -0.00346451508424245 0.117981509968007 11.7964798405479 0.000190134367481647 0.00678459240214024
"69J17" 0.0065014758884175 0.0103915176694453 0.0140264580848609 11.7950205400741 0.000190285373437257 0.00678459240214024
"30H11" -0.00407878873842592 -0.00404989363492592 0.0228512657445633 11.7940111177701 0.000190389901910996 0.00678459240214024
"92P19" 0.0222494424137599 0.0279681374014545 0.0250599696462198 11.7912274725977 0.000190678474846811 0.00678459240214024
"61K23" 0.00221646666685185 0.00374532720565079 0.018394410345312 11.7886854158379 0.000190942412237027 0.00678459240214024
"05L24" -0.00639925309447812 -0.00650694156918181 0.0598781131023089 11.7857135118731 0.000191251476164794 0.00678459240214024
"03H19" -0.00357417721409652 -0.00460640531786195 0.0536878505403286 11.7844044078618 0.000191387786730253 0.00678459240214024
"01A24" -0.0492677487619427 -0.0342977174973635 0.3225580955493 11.7839021504958 0.000191440111937323 0.00678459240214024
"56E16" 0.0106669022970745 0.0125074646029242 0.0062796268323111 11.7818649149771 0.00019165250844524 0.00678459240214024
"82F09" -0.00566719766412819 -0.00353371410562422 0.0241990422658526 11.7790068005385 0.000191950913038657 0.00678686929479243
"91P13" 0.00926193116507217 0.010768042026961 0.066706064411663 11.774411759506 0.000192431707017636 0.00678867415336288
"83A11" 0.00330328064919194 0.00737970256996971 0.0500164724613644 11.7715010891879 0.000192736927028634 0.00678867415336288
"86L18" 0.0545954273783164 0.139498753627576 0.0262732246671462 11.7680690597874 0.000193097484323784 0.00678867415336288
"01F08" -0.0193545631691919 -0.0159176682715743 0.0744986726631884 11.7668047618562 0.000193230489175642 0.00678867415336288
"01J23" -0.0218590832332001 -0.0152795943927588 0.308640112138189 11.7647136189541 0.000193450693994891 0.00678867415336288
"23M07" -0.00337985930608305 -0.00340478001188553 0.0288154365225845 11.7634266641263 0.000193586348531825 0.00678867415336288
"02F21" -0.00527094059754584 -0.00507550555730303 0.0472371244205557 11.7629084546152 0.000193641000408068 0.00678867415336288
"54C07" 0.00438056507843101 0.00197585259217424 0.0354979606012018 11.7574315281481 0.000194219624282215 0.00679938589316001
"18P04" -0.0350667234244679 -0.0236396839162499 0.0378095297166925 11.7555806844182 0.000194415579809942 0.00679938589316001
"33F20" -0.0290935857828617 -0.0185837237254546 0.0389012503424116 11.7510455598225 0.000194896625554714 0.00680121519418707
"48N17" 0.0163390392059896 0.00928360016193938 0.0436961588524116 11.7506650199101 0.000194937047782894 0.00680121519418707
"05N22" -0.00378052068278339 -0.00353901878242844 0.0650777204347356 11.747043610976 0.000195322175649191 0.00680646134446755
"03P15" -0.00674644632940332 -0.00715126045833334 0.0724705996188717 11.7419062606298 0.000195869918820142 0.00681183444586389
"84G19" 0.0319473602073438 0.0253358659465454 0.0159824617503283 11.7411914655185 0.000195946260402528 0.00681183444586389
"38E23" -0.0380065340410776 -0.0214524340218182 0.0146519721708653 11.7367913637439 0.000196416902740773 0.00681377294601541
"07B11" 0.139186039013468 0.013708794729579 0.0631411947377011 11.7342361409284 0.000196690769292541 0.00681377294601541
"18H10" -0.0214203609131491 -0.0149135008767827 0.0293019140751815 11.7340842127463 0.000196707065699131 0.00681377294601541
"18N16" -0.031954028395825 -0.0233500880243592 0.0583375863462018 11.7264385055369 0.000197529044463306 0.00683408065170004
"47E03" 0.0200102778644975 0.0183435429548678 0.0382721406429672 11.7240880406146 0.000197782478229927 0.00683469295747351
"90J23" 0.00963808929259328 0.0162975805325052 0.00463221040090987 11.7145074905671 0.00019881908874633 0.00686233552383613
"90L16" 0.00745700911323232 0.0103851029335657 0.00872599843909417 11.7053699378788 0.000199813190411622 0.00688844688419045
"89A03" 0.00436673775275252 0.007243853243648 0.010052301144629 11.70292026726 0.000200080601388014 0.00688947372451625
"53D06" 0.00611489408831371 0.00418489658982913 0.0227756288655783 11.6859790833012 0.000201940459431045 0.00693168048277345
"18L12" -0.0220616553531356 -0.014199456777146 0.068736700731785 11.6847533522074 0.00020207574061762 0.00693168048277345
"34D08" -0.0362217958531985 -0.0109066386869395 0.0274071931918839 11.6840792469215 0.000202150181470687 0.00693168048277345
"04H23" -0.00377508489744294 -0.00292904935955963 0.0465561067438839 11.6830610717317 0.000202262673349648 0.00693168048277345
"01J18" -0.0207743356440693 -0.0164996795807359 0.0584009135066474 11.6778622530409 0.000202838104800154 0.00693622266116215
"14J03" 0.0174490629619152 -0.00475307833195281 0.0545744398288563 11.6761084720556 0.000203032617432202 0.00693622266116215
"01D13" -0.0175186435284356 -0.0150793012075261 0.079991888222137 11.6737509022207 0.000203294411410329 0.00693622266116215
"31O21" -0.00481354195060608 -0.00563264713953199 0.0775350808171082 11.6732312615173 0.000203352163004443 0.00693622266116215
"01J05" -0.0158860303564636 -0.0138122312611673 0.056166455236699 11.6704726716836 0.000203659040302491 0.0069385270922328
"62O05" 0.00353880397994948 0.00664204854365849 0.0189085693450845 11.6644010269669 0.000204336224648296 0.00695342741928174
"21I09" -0.00363475591454545 -0.0033608633556936 0.0414753583933799 11.6586497859125 0.000204979898175358 0.00696622620898121
"90C02" 0.00807526530771046 0.0119314021556205 0.00427513529382962 11.6558380377972 0.000205295376490913 0.00696622620898121
"10E05" 0.489744733685624 0.425814866943031 0.0664753686528075 11.6527088563021 0.000205647082382812 0.00696622620898121
"23N04" -0.00663305325124581 -0.00516761257306059 0.0179429357581647 11.6511481152357 0.000205822743803673 0.00696622620898121
"83N05" 0.00440536025753074 0.00765583633146885 0.0292185519763715 11.6503405486338 0.000205913698516776 0.00696622620898121
"92N14" 0.0152317058795798 0.0208965248546166 0.0220612771486585 11.6369729311051 0.000207425538931909 0.00698832182434607
"63C15" 0.00411387621102945 0.00494291572013852 0.0110407921914848 11.6368688336279 0.000207437358614118 0.00698832182434607
"18K14" -0.0260872980164443 -0.015941943192005 0.0409406904304487 11.6344384074827 0.000207713524949616 0.00698832182434607
"55L02" 0.0292071909310395 0.0140541937375592 0.0986441987237942 11.634212358304 0.000207739230648786 0.00698832182434607
"01B03" -0.0313778973388937 -0.0247882850091637 0.05881427597488 11.6324323341681 0.000207941769256497 0.00698832182434607
"51C14" -0.00597268425271043 -0.00521974586921043 0.0296391830244795 11.6284808666445 0.00020839214007131 0.00698832182434607
"60F22" -0.00577589353959597 -0.00827923091148485 0.0191514188110783 11.6255468014592 0.000208727227704967 0.00698832182434607
"90B15" 0.0196455656617521 0.02771223075913 0.0231209017620501 11.6247815236773 0.000208814721821535 0.00698832182434607
"91G23" 0.00546773311875421 0.00881167201571716 0.0234983766815862 11.6189433499585 0.000209483493843481 0.00698832182434607
"34J18" -0.0810658141501685 -0.0253569064575758 0.0264059683273221 11.6163376562454 0.000209782720280505 0.00698832182434607
"66I22" -0.00512064769688192 -0.00516527172444673 0.0130071073950567 11.6122091295777 0.000210257759844955 0.00698832182434607
"14B17" 0.00400829723869476 0.00298895476165669 0.0953625040514909 11.611060333012 0.000210390148322309 0.00698832182434607
"18K16" -0.0260625471470015 -0.0166245045335369 0.0308217221423428 11.6108613345144 0.000210413090181225 0.00698832182434607
"26L11" 0.00595626006053871 0.00441436956257574 0.029121093915536 11.6108241668994 0.000210417375405895 0.00698832182434607
"01G18" -0.0111998906657479 -0.0104703291064622 0.0387963559267006 11.6104342343905 0.000210462338146758 0.00698832182434607
"01F17" -0.0144482480827897 -0.0135346417280173 0.0581090517404535 11.6098358989203 0.000210531351642901 0.00698832182434607
"18P18" -0.0303395348418951 -0.0184180966905353 0.0375308595062882 11.603731212933 0.000211236868105776 0.00698832182434607
"02H19" -0.00483358117828283 -0.00385882617161617 0.0434048070197237 11.6023536015772 0.000211396428113769 0.00698832182434607
"26M06" 0.00773756520265993 0.0025225153879192 0.030856279768495 11.6009551915525 0.000211558529135202 0.00698832182434607
"71N08" 0.0114458597695623 0.0174911423517105 0.0158300938605999 11.6002688374447 0.000211638138696092 0.00698832182434607
"19M15" 0.00375866581862005 0.00503837510752189 0.0227950121927291 11.5985773464346 0.000211834470138027 0.00698832182434607
"84C02" -0.00300160344644019 -0.00127986969512229 0.0235174620698931 11.5970665512288 0.000212009993142023 0.00698832182434607
"06H22" -0.00768297649546049 -0.00744206955505308 0.0411663390231329 11.596201020586 0.000212110619991879 0.00698832182434607
"06B20" -0.00551443663119476 -0.00431797045182071 0.056750379119849 11.585454586324 0.000213364273064174 0.00701772627823178
"11I18" -0.0077265360358586 -0.00860319912030304 0.268306194433967 11.5844044322012 0.00021348720647744 0.00701772627823178
"07F23" -0.00685955549966799 -0.00665120038309596 0.0697672799275403 11.5764011729535 0.000214426581951574 0.00703698200939554
"10L23" -0.00357600582177717 -0.00446975925602526 0.0559659433372928 11.5752810006181 0.000214558413972533 0.00703698200939554
"57C13" 0.0376732909472587 0.0260946443104093 0.0217567540463552 11.5716577801832 0.000214985422200706 0.00704238406413443
"01E17" -0.0184641135783165 -0.015210311809097 0.0693759372800089 11.569764425468 0.000215208922182013 0.00704238406413443
"66A12" -0.00500777220763563 -0.00445554292863973 0.0366936287964134 11.563624437455 0.000215935427320637 0.00705819148174433
"81P11" -0.00422239052503996 -0.00329146396609668 0.2030142491203 11.5559996580839 0.000216841276704678 0.00706457700000117
"72L12" -0.00643202417483285 -0.00843924685301009 0.00788306276123614 11.5559160546272 0.000216851231605268 0.00706457700000117
"11N12" 0.00338597131080809 0.0152339277138609 0.0612453693586504 11.5544732529837 0.000217023107224741 0.00706457700000117
"06I22" -0.00918266130093561 -0.00887218230424835 0.457405055913411 11.5520335487591 0.000217314072206111 0.00706457700000117
"55D18" 0.164008918587879 0.112877342054879 0.0288370576585814 11.5517400153538 0.000217349107853656 0.00706457700000117
"83A09" 0.00659057403434344 0.0113964585066555 0.0155789504715721 11.5483168517278 0.00021775813780163 0.00706994590065247
"83M08" 0.10110476086431 0.171939288294273 0.00622968167083183 11.5356903852572 0.000219274003655591 0.00711119819685295
"70K22" 0.0283375900013888 0.0304847577480143 0.0200823619883944 11.531856333066 0.000219736533394832 0.00711823610359371
"93I18" 0.0275711396050986 0.0294011209384848 0.0106698517189037 11.5249676350066 0.000220570194903528 0.00713726747861382
"91A07" 0.00986899667353536 0.0182367731857363 0.00633657030802715 11.5226857763395 0.000220847088940557 0.00713826047898949
"18J17" -0.0326668349582574 -0.0217376363739301 0.0293566326456338 11.5169880536948 0.000221540110563835 0.00715214817914183
"01A22" -0.026422583807085 -0.0201736226803041 0.0583981934975479 11.5151011994054 0.000221770124273049 0.00715214817914183
"03A03" -0.00755422118343436 -0.0047692258762862 0.1375083678563 11.5071914285322 0.000222737138496323 0.00717535317380432
"81I04" -0.00395641355697719 -0.00361858062012122 0.015688349192379 11.5037071820383 0.000223164539307287 0.00717899460427168
"12A22" 0.0226440339158309 0.0128158874803221 0.0534143864866796 11.5022349392399 0.000223345398304869 0.00717899460427168
"94F04" 0.0223601471180328 0.0279269759839162 0.0139582923403922 11.4976323064233 0.000223911826180519 0.00718923098167418
"87N11" -0.00352816068471154 -0.00251802286781267 0.0330529241276709 11.4931444918364 0.000224465605561788 0.00719164740762358
"01C11" -0.0184786272887299 -0.0154630195595118 0.0542533453051949 11.4930022447563 0.000224483182281907 0.00719164740762358
"29N23" 0.0570824874201252 0.0676264901897546 0.0490102846651329 11.4756211774108 0.000226642003863444 0.00724685606916239
"37B18" -0.0477305378256228 -0.0198291111530303 0.0250731978658993 11.474761334971 0.000226749376513049 0.00724685606916239
"07G24" -0.00663001141653198 -0.00620774283527273 0.0489227499700783 11.4720265212297 0.000227091248200334 0.00724685606916239
"04J24" -0.00752608482804248 -0.00704303574615151 0.0845013351860285 11.4711071767194 0.000227206296929211 0.00724685606916239
"85I18" 0.0162621195168262 0.0204857700314593 0.0262903021233005 11.465156590543 0.000227952477334734 0.0072481423723711
"18I02" -0.0115687682563275 -0.00703048607894132 0.220247036571967 11.4636600090669 0.000228140555620165 0.0072481423723711
"68I24" 0.00562252272972691 0.0128854895657104 0.0199160435476625 11.4628396126128 0.000228243726949437 0.0072481423723711
"06G09" -0.00543763352247474 -0.00471951143778957 0.047447449810245 11.4628166868138 0.000228246610767248 0.0072481423723711
"90E21" 0.0169727154339454 0.0211635494581834 0.00607043293082521 11.4561791865589 0.000229083180124581 0.00726674906056015
"92B10" 0.00682678602756107 0.00998021306060223 0.00450386433490723 11.45286028043 0.000229502715529282 0.00727210079927919
"47O03" 0.0239287071327374 0.0183259017700573 0.0550287879463335 11.4468734896128 0.0002302615746656 0.00728818104179012
"18G10" -0.0166815739060209 -0.0135502676427987 0.0503316718913264 11.4434292569041 0.000230699367823407 0.00729407499596949
"36I07" -0.0163108047840064 -0.0131279018169695 0.0220841682549209 11.440605378143 0.000231058973496259 0.00729608390910258
"79H20" 0.00681635116658491 0.00917075370054787 0.00828901620095881 11.4379354962795 0.000231399520693141 0.00729608390910258
"12D17" 0.00347972465949121 0.00366357271061366 0.0523043844690214 11.4370087361563 0.000231517855909164 0.00729608390910258
"02D23" -0.00723173433161616 -0.00368372594372726 0.0688996702637786 11.431143028329 0.000232268335489616 0.007304606949722
"45P05" -0.00533691625682005 -0.00368026025086401 0.0914447917279424 11.4309568773052 0.000232292194931317 0.007304606949722
"02O23" -0.0109358991030051 -0.00847783937454211 0.0635579781584651 11.4196405952374 0.000233747572980271 0.00733981324031813
